experiment_name,run_id,sample_id,official_dataset_index,code_commit_hash,repository_state_id,config_hash,model_name,model_family,backend,quant_bits,method,method_family,budget,benchmark,context_length,needle_depth,ppl,mean_nll,n_eval_tokens,contains_ground_truth,exact_match,answer_f1,correct,official_score,official_correct,official_metric_name,official_metric_implementation,dataset_official,primary_metric,primary_score,evidence_recall,evidence_precision,max_kv_len,final_kv_len,avg_kv_len,peak_token_head_slots,final_token_head_slots,avg_token_head_slots,slot_time_integral,peak_memory_bytes,active_memory_bytes,total_time_s,generation_time_s,prefill_time_s,decode_time_s,eviction_time_s,decode_loop_time_s,score_time_s,topk_time_s,cache_rebuild_time_s,generated_token_count,tokens_per_second,end_to_end_decode_tokens_per_second,eviction_overhead_fraction,avg_ms_per_token,ppl_time_s,ppl_prefill_time_s,ppl_decode_time_s,ppl_eviction_time_s,ppl_score_time_s,ppl_end_to_end_decode_tokens_per_second,ppl_eviction_overhead_fraction,ppl_score_refit_count,update_policy,update_interval,score_update_count,eviction_count,skipped,skipped_reason,unsupported_reason,oracle,artifact_schema_version,mechanism_artifacts_alignment_safe,sanity_check_failed
statekv_freegen_govreport_static_lexical_p20a,p20a_v1,0,,47a010d6d4ee71adb9d7aade1f8d6cdc06e3c8d7,e780d81e8315b5e577c54ab97aeacf4405d7b95e7a08875434539931d37abd06,570138b8679b3fb421a9630554826af248c3e794727b58df922e670d948277a8,mlx-community/Qwen2.5-1.5B-Instruct-4bit,qwen,mlx,4,full,recency,128,longbench,1567,,8.731447401130817,2.16693115234375,128,False,False,0.18210361067503925,False,8.7912,,rouge_l,longbench_rouge_l_lcs_fallback,True,rouge_l,8.7912,0.0,0.0,1012,1012,948.5,57344,57344,57344.0,7340032,1665723528,901229580,4.887171749999999,2.4508174999999994,0.8727077090000002,1.572171834999999,0.0,1.572171834999999,0.0,0.0,0.0,128,81.41603681635735,81.41603681635735,0.0,12.282592460937492,2.43635425,0.8587309999999997,1.5692312120000027,0.0,0.0,81.56860443583872,0.0,0,every_n_steps,1,0,884,False,,,False,2,False,False
statekv_freegen_govreport_static_lexical_p20a,p20a_v1,1,,47a010d6d4ee71adb9d7aade1f8d6cdc06e3c8d7,e780d81e8315b5e577c54ab97aeacf4405d7b95e7a08875434539931d37abd06,570138b8679b3fb421a9630554826af248c3e794727b58df922e670d948277a8,mlx-community/Qwen2.5-1.5B-Instruct-4bit,qwen,mlx,4,full,recency,128,longbench,1521,,11.5313378469446,2.445068359375,128,False,False,0.1726384364820847,False,9.4463,,rouge_l,longbench_rouge_l_lcs_fallback,True,rouge_l,9.4463,0.0,0.0,1003,1003,939.5,57344,57344,57344.0,7340032,1665723528,901229580,4.803941917,2.4758877079999992,0.858031500000001,1.6114548319999864,0.0,1.6114548319999864,0.0,0.0,0.0,128,79.4313296644737,79.4313296644737,0.0,12.589490874999894,2.328054209000001,0.8580253750000004,1.4623722589999986,0.0,0.0,87.52901267939063,0.0,0,every_n_steps,1,0,875,False,,,False,2,False,False
statekv_freegen_govreport_static_lexical_p20a,p20a_v1,0,,47a010d6d4ee71adb9d7aade1f8d6cdc06e3c8d7,e780d81e8315b5e577c54ab97aeacf4405d7b95e7a08875434539931d37abd06,570138b8679b3fb421a9630554826af248c3e794727b58df922e670d948277a8,mlx-community/Qwen2.5-1.5B-Instruct-4bit,qwen,mlx,4,sink_recent_random,random,128,longbench,1567,,9.290607153150862,2.22900390625,128,False,False,0.20426829268292684,False,10.9756,,rouge_l,longbench_rouge_l_lcs_fallback,True,rouge_l,10.9756,0.0,0.0,128,128,128.0,21448,21448,21448.0,2745344,1665723528,882893836,8.159154832,4.0791917909999995,0.8803297499999978,1.506832090000005,1.6803408720000181,3.187172962000023,0.0017206659999882135,0.29280389599998813,0.7258251430000247,128,84.94642558348991,40.16098326828084,0.5272198566046965,11.772125703125038,4.079963041000001,0.8794250009999995,1.503061753999983,1.6846518340000394,0.0016875529999964556,40.15417209433406,0.5284828098552584,0,every_n_steps,1,0,3612,False,,,False,2,False,False
statekv_freegen_govreport_static_lexical_p20a,p20a_v1,1,,47a010d6d4ee71adb9d7aade1f8d6cdc06e3c8d7,e780d81e8315b5e577c54ab97aeacf4405d7b95e7a08875434539931d37abd06,570138b8679b3fb421a9630554826af248c3e794727b58df922e670d948277a8,mlx-community/Qwen2.5-1.5B-Instruct-4bit,qwen,mlx,4,sink_recent_random,random,128,longbench,1521,,17.07448850489565,2.83758544921875,128,False,False,0.13157894736842105,False,8.2237,,rouge_l,longbench_rouge_l_lcs_fallback,True,rouge_l,8.2237,0.0,0.0,128,128,128.0,21448,21448,21448.0,2745344,1665723528,882893836,8.206274373999996,4.095383332999997,0.8794512910000023,1.5088096269999944,1.6962272050000564,3.205036832000051,0.0017178249999005857,0.28993182099995707,0.7291984919999912,128,84.83508966900334,39.93713854455884,0.5292379756963833,11.787575210937456,4.110891040999999,0.8781654159999981,1.507375335999999,1.7134612839999797,0.001690117000169522,39.7412272343081,0.5319926112861916,0,every_n_steps,1,0,3612,False,,,False,2,False,False
statekv_freegen_govreport_static_lexical_p20a,p20a_v1,0,,47a010d6d4ee71adb9d7aade1f8d6cdc06e3c8d7,e780d81e8315b5e577c54ab97aeacf4405d7b95e7a08875434539931d37abd06,570138b8679b3fb421a9630554826af248c3e794727b58df922e670d948277a8,mlx-community/Qwen2.5-1.5B-Instruct-4bit,qwen,mlx,4,position_coverage_shared,geometry,128,longbench,1567,,11.204559579641012,2.41632080078125,128,False,False,0.09748427672955975,False,7.8616,,rouge_l,longbench_rouge_l_lcs_fallback,True,rouge_l,7.8616,0.0,0.0,128,128,128.0,21448,21448,21448.0,2745344,1665723528,882893836,6.494823959000001,3.2532795420000014,0.8750597510000055,1.5215107520000117,0.8456987920000074,2.367209544000019,0.0009693319999897199,0.07744654800001882,0.03667329900000382,128,84.12691125037742,54.072103724164,0.35725556875331715,11.886802750000092,3.241544417,0.8760670000000061,1.5114245850000216,0.842222628000016,0.0009297009999897909,54.38368133210878,0.3578372422800318,0,every_n_steps,1,129,129,False,,,False,2,True,False
statekv_freegen_govreport_static_lexical_p20a,p20a_v1,1,,47a010d6d4ee71adb9d7aade1f8d6cdc06e3c8d7,e780d81e8315b5e577c54ab97aeacf4405d7b95e7a08875434539931d37abd06,570138b8679b3fb421a9630554826af248c3e794727b58df922e670d948277a8,mlx-community/Qwen2.5-1.5B-Instruct-4bit,qwen,mlx,4,position_coverage_shared,geometry,128,longbench,1521,,15.614968609723404,2.74822998046875,128,False,False,0.18849840255591052,False,10.2236,,rouge_l,longbench_rouge_l_lcs_fallback,True,rouge_l,10.2236,0.0,0.0,128,128,128.0,21448,21448,21448.0,2745344,1665723528,882893836,6.463503249999995,3.2367752079999974,0.8744687069999983,1.5166689560000108,0.8349365529999275,2.3516055089999384,0.0009537450000323133,0.07669033000002656,0.03668671099993759,128,84.39547700480466,54.43089817153654,0.35504958200025605,11.848976218750085,3.2267280419999977,0.8742141260000054,1.5042321690000051,0.8368625009999278,0.0009305339999912121,54.67527718560979,0.357466321940732,0,every_n_steps,1,129,129,False,,,False,2,True,False
statekv_freegen_govreport_static_lexical_p20a,p20a_v1,0,,47a010d6d4ee71adb9d7aade1f8d6cdc06e3c8d7,e780d81e8315b5e577c54ab97aeacf4405d7b95e7a08875434539931d37abd06,570138b8679b3fb421a9630554826af248c3e794727b58df922e670d948277a8,mlx-community/Qwen2.5-1.5B-Instruct-4bit,qwen,mlx,4,token_rarity_shared,lexical,128,longbench,1567,,10.72545221942216,2.37261962890625,128,False,False,0.1615853658536585,False,10.3659,,rouge_l,longbench_rouge_l_lcs_fallback,True,rouge_l,10.3659,0.0,0.0,128,128,128.0,21448,21448,21448.0,2745344,1665723528,882893836,6.344811166000007,3.1763422910000045,0.8671218750000023,1.5135533779999761,0.7851023789999871,2.2986557569999633,0.03263150799998016,0.000872125999954676,0.03645420699997004,128,84.5692011002218,55.68471904077373,0.34154847963169793,11.824635765624814,3.168468875000002,0.8683782090000065,1.5115214120000076,0.7770376730000379,0.03243816899997398,55.930389055258956,0.3395314012616032,0,every_n_steps,1,129,129,False,,,False,2,True,False
statekv_freegen_govreport_static_lexical_p20a,p20a_v1,1,,47a010d6d4ee71adb9d7aade1f8d6cdc06e3c8d7,e780d81e8315b5e577c54ab97aeacf4405d7b95e7a08875434539931d37abd06,570138b8679b3fb421a9630554826af248c3e794727b58df922e670d948277a8,mlx-community/Qwen2.5-1.5B-Instruct-4bit,qwen,mlx,4,token_rarity_shared,lexical,128,longbench,1521,,19.20673945009294,2.95526123046875,128,False,False,0.189873417721519,False,11.3924,,rouge_l,longbench_rouge_l_lcs_fallback,True,rouge_l,11.3924,0.0,0.0,128,128,128.0,21448,21448,21448.0,2745344,1665723528,882893836,6.351979540999999,3.1829383330000027,0.8691257090000022,1.5243562520000182,0.7785674510000078,2.302923703000026,0.032676958000031675,0.0010183739999476416,0.0366980419999976,128,83.96987241798544,55.58152006219485,0.33807783123069407,11.909033218750142,3.169041207999996,0.8672739169999986,1.5083922539999932,0.781862255000064,0.032051592000087226,55.888985043800126,0.3413866240313314,0,every_n_steps,1,129,129,False,,,False,2,True,False
statekv_freegen_govreport_static_lexical_p20a,p20a_v1,0,,47a010d6d4ee71adb9d7aade1f8d6cdc06e3c8d7,e780d81e8315b5e577c54ab97aeacf4405d7b95e7a08875434539931d37abd06,570138b8679b3fb421a9630554826af248c3e794727b58df922e670d948277a8,mlx-community/Qwen2.5-1.5B-Instruct-4bit,qwen,mlx,4,query_overlap_shared,lexical,128,longbench,1567,,11.012685675621245,2.3990478515625,128,False,False,0.17125382262996944,False,10.0917,,rouge_l,longbench_rouge_l_lcs_fallback,True,rouge_l,10.0917,0.0,0.0,128,128,128.0,21448,21448,21448.0,2745344,1665723528,882893836,6.373506248999995,3.178806165999994,0.8676799169999967,1.5164205829999275,0.784276291000026,2.3006968739999536,0.043271796999981404,0.0008725779999849692,0.03671054700001264,128,84.40930005498753,55.63531704090218,0.3408864070113227,11.847035804686934,3.1947000830000007,0.8680879169999969,1.5230985439999714,0.791617371000001,0.04341149899997987,55.29836260705951,0.34199331584066567,0,every_n_steps,1,129,129,False,,,False,2,True,False
statekv_freegen_govreport_static_lexical_p20a,p20a_v1,1,,47a010d6d4ee71adb9d7aade1f8d6cdc06e3c8d7,e780d81e8315b5e577c54ab97aeacf4405d7b95e7a08875434539931d37abd06,570138b8679b3fb421a9630554826af248c3e794727b58df922e670d948277a8,mlx-community/Qwen2.5-1.5B-Instruct-4bit,qwen,mlx,4,query_overlap_shared,lexical,128,longbench,1521,,22.318316629502828,3.10540771484375,128,False,False,0.15999999999999998,False,9.6,,rouge_l,longbench_rouge_l_lcs_fallback,True,rouge_l,9.6,0.0,0.0,128,128,128.0,21448,21448,21448.0,2745344,1665723528,882893836,6.364590832999994,3.1814010829999972,0.870701541999999,1.5133234170000165,0.7865209490000638,2.2998443660000802,0.04311741000002911,0.000873751000028733,0.03641891700003441,128,84.58205203336162,55.65593998111242,0.3419887713393369,11.822839195312628,3.183189749999997,0.8730135009999955,1.510563162999972,0.7877733949999737,0.043038877000043385,55.69245268038025,0.3427580665929573,0,every_n_steps,1,129,129,False,,,False,2,True,False
